CNN inference debug log
----------------------

CONV1_PRE_RELU [t=15415000]: ch=4, y=22, x=3, val=-1
CONV1_PRE_RELU [t=15415000]: ch=5, y=22, x=3, val=-1
CONV1 [t=15425000]: ch=0, y=22, x=4, val=0
CONV1 [t=15425000]: ch=1, y=22, x=4, val=0
CONV1 [t=15425000]: ch=2, y=22, x=4, val=0
CONV1 [t=15425000]: ch=3, y=22, x=4, val=0
CONV1 [t=15425000]: ch=4, y=22, x=4, val=0
CONV1 [t=15425000]: ch=5, y=22, x=4, val=0
CONV1_PRE_RELU [t=15425000]: ch=0, y=22, x=4, val=-1
CONV1_PRE_RELU [t=15425000]: ch=1, y=22, x=4, val=-1
CONV1_PRE_RELU [t=15425000]: ch=2, y=22, x=4, val=-1
CONV1_PRE_RELU [t=15425000]: ch=3, y=22, x=4, val=-1
CONV1_PRE_RELU [t=15425000]: ch=4, y=22, x=4, val=-1
CONV1_PRE_RELU [t=15425000]: ch=5, y=22, x=4, val=-1
CONV1 [t=15435000]: ch=0, y=22, x=5, val=0
CONV1 [t=15435000]: ch=1, y=22, x=5, val=0
CONV1 [t=15435000]: ch=2, y=22, x=5, val=0
CONV1 [t=15435000]: ch=3, y=22, x=5, val=0
CONV1 [t=15435000]: ch=4, y=22, x=5, val=0
CONV1 [t=15435000]: ch=5, y=22, x=5, val=0
CONV1_PRE_RELU [t=15435000]: ch=0, y=22, x=5, val=-1
CONV1_PRE_RELU [t=15435000]: ch=1, y=22, x=5, val=-1
CONV1_PRE_RELU [t=15435000]: ch=2, y=22, x=5, val=-1
CONV1_PRE_RELU [t=15435000]: ch=3, y=22, x=5, val=-1
CONV1_PRE_RELU [t=15435000]: ch=4, y=22, x=5, val=-1
CONV1_PRE_RELU [t=15435000]: ch=5, y=22, x=5, val=-1
CONV1 [t=15445000]: ch=0, y=22, x=6, val=0
CONV1 [t=15445000]: ch=1, y=22, x=6, val=0
CONV1 [t=15445000]: ch=2, y=22, x=6, val=0
CONV1 [t=15445000]: ch=3, y=22, x=6, val=0
CONV1 [t=15445000]: ch=4, y=22, x=6, val=0
CONV1 [t=15445000]: ch=5, y=22, x=6, val=0
CONV1_PRE_RELU [t=15445000]: ch=0, y=22, x=6, val=-1
CONV1_PRE_RELU [t=15445000]: ch=1, y=22, x=6, val=-1
CONV1_PRE_RELU [t=15445000]: ch=2, y=22, x=6, val=-1
CONV1_PRE_RELU [t=15445000]: ch=3, y=22, x=6, val=-1
CONV1_PRE_RELU [t=15445000]: ch=4, y=22, x=6, val=-1
CONV1_PRE_RELU [t=15445000]: ch=5, y=22, x=6, val=-1
CONV1 [t=15455000]: ch=0, y=22, x=7, val=0
CONV1 [t=15455000]: ch=1, y=22, x=7, val=0
CONV1 [t=15455000]: ch=2, y=22, x=7, val=0
CONV1 [t=15455000]: ch=3, y=22, x=7, val=0
CONV1 [t=15455000]: ch=4, y=22, x=7, val=0
CONV1 [t=15455000]: ch=5, y=22, x=7, val=0
CONV1_PRE_RELU [t=15455000]: ch=0, y=22, x=7, val=-1
CONV1_PRE_RELU [t=15455000]: ch=1, y=22, x=7, val=-1
CONV1_PRE_RELU [t=15455000]: ch=2, y=22, x=7, val=15
CONV1_PRE_RELU [t=15455000]: ch=3, y=22, x=7, val=15
CONV1_PRE_RELU [t=15455000]: ch=4, y=22, x=7, val=-1
CONV1_PRE_RELU [t=15455000]: ch=5, y=22, x=7, val=15
CONV1 [t=15465000]: ch=0, y=22, x=8, val=0
CONV1 [t=15465000]: ch=1, y=22, x=8, val=0
CONV1 [t=15465000]: ch=2, y=22, x=8, val=0
CONV1 [t=15465000]: ch=3, y=22, x=8, val=0
CONV1 [t=15465000]: ch=4, y=22, x=8, val=0
CONV1 [t=15465000]: ch=5, y=22, x=8, val=0
CONV1_PRE_RELU [t=15465000]: ch=0, y=22, x=8, val=15
CONV1_PRE_RELU [t=15465000]: ch=1, y=22, x=8, val=15
CONV1_PRE_RELU [t=15465000]: ch=2, y=22, x=8, val=-1
CONV1_PRE_RELU [t=15465000]: ch=3, y=22, x=8, val=-1
CONV1_PRE_RELU [t=15465000]: ch=4, y=22, x=8, val=15
CONV1_PRE_RELU [t=15465000]: ch=5, y=22, x=8, val=-1
CONV1 [t=15475000]: ch=0, y=22, x=9, val=0
CONV1 [t=15475000]: ch=1, y=22, x=9, val=0
CONV1 [t=15475000]: ch=2, y=22, x=9, val=15
CONV1 [t=15475000]: ch=3, y=22, x=9, val=15
CONV1 [t=15475000]: ch=4, y=22, x=9, val=0
CONV1 [t=15475000]: ch=5, y=22, x=9, val=15
CONV1_PRE_RELU [t=15475000]: ch=0, y=22, x=9, val=15
CONV1_PRE_RELU [t=15475000]: ch=1, y=22, x=9, val=15
CONV1_PRE_RELU [t=15475000]: ch=2, y=22, x=9, val=-1
CONV1_PRE_RELU [t=15475000]: ch=3, y=22, x=9, val=-1
CONV1_PRE_RELU [t=15475000]: ch=4, y=22, x=9, val=15
CONV1_PRE_RELU [t=15475000]: ch=5, y=22, x=9, val=-1
CONV1 [t=15485000]: ch=0, y=22, x=10, val=15
CONV1 [t=15485000]: ch=1, y=22, x=10, val=15
CONV1 [t=15485000]: ch=2, y=22, x=10, val=0
CONV1 [t=15485000]: ch=3, y=22, x=10, val=0
CONV1 [t=15485000]: ch=4, y=22, x=10, val=15
CONV1 [t=15485000]: ch=5, y=22, x=10, val=0
CONV1_PRE_RELU [t=15485000]: ch=0, y=22, x=10, val=-1
CONV1_PRE_RELU [t=15485000]: ch=1, y=22, x=10, val=-1
CONV1_PRE_RELU [t=15485000]: ch=2, y=22, x=10, val=15
CONV1_PRE_RELU [t=15485000]: ch=3, y=22, x=10, val=15
CONV1_PRE_RELU [t=15485000]: ch=4, y=22, x=10, val=-1
CONV1_PRE_RELU [t=15485000]: ch=5, y=22, x=10, val=15
CONV1 [t=15495000]: ch=0, y=22, x=11, val=15
CONV1 [t=15495000]: ch=1, y=22, x=11, val=15
CONV1 [t=15495000]: ch=2, y=22, x=11, val=0
CONV1 [t=15495000]: ch=3, y=22, x=11, val=0
CONV1 [t=15495000]: ch=4, y=22, x=11, val=15
CONV1 [t=15495000]: ch=5, y=22, x=11, val=0
CONV1_PRE_RELU [t=15495000]: ch=0, y=22, x=11, val=-1
CONV1_PRE_RELU [t=15495000]: ch=1, y=22, x=11, val=-1
CONV1_PRE_RELU [t=15495000]: ch=2, y=22, x=11, val=-1
CONV1_PRE_RELU [t=15495000]: ch=3, y=22, x=11, val=-1
CONV1_PRE_RELU [t=15495000]: ch=4, y=22, x=11, val=-1
CONV1_PRE_RELU [t=15495000]: ch=5, y=22, x=11, val=-1
CONV1 [t=15505000]: ch=0, y=22, x=12, val=0
CONV1 [t=15505000]: ch=1, y=22, x=12, val=0
CONV1 [t=15505000]: ch=2, y=22, x=12, val=15
CONV1 [t=15505000]: ch=3, y=22, x=12, val=15
CONV1 [t=15505000]: ch=4, y=22, x=12, val=0
CONV1 [t=15505000]: ch=5, y=22, x=12, val=15
CONV1_PRE_RELU [t=15505000]: ch=0, y=22, x=12, val=-1
CONV1_PRE_RELU [t=15505000]: ch=1, y=22, x=12, val=-1
CONV1_PRE_RELU [t=15505000]: ch=2, y=22, x=12, val=-1
CONV1_PRE_RELU [t=15505000]: ch=3, y=22, x=12, val=-1
CONV1_PRE_RELU [t=15505000]: ch=4, y=22, x=12, val=-1
CONV1_PRE_RELU [t=15505000]: ch=5, y=22, x=12, val=-1
CONV1 [t=15515000]: ch=0, y=22, x=13, val=0
CONV1 [t=15515000]: ch=1, y=22, x=13, val=0
CONV1 [t=15515000]: ch=2, y=22, x=13, val=0
CONV1 [t=15515000]: ch=3, y=22, x=13, val=0
CONV1 [t=15515000]: ch=4, y=22, x=13, val=0
CONV1 [t=15515000]: ch=5, y=22, x=13, val=0
CONV1_PRE_RELU [t=15515000]: ch=0, y=22, x=13, val=-1
CONV1_PRE_RELU [t=15515000]: ch=1, y=22, x=13, val=-1
CONV1_PRE_RELU [t=15515000]: ch=2, y=22, x=13, val=-1
CONV1_PRE_RELU [t=15515000]: ch=3, y=22, x=13, val=-1
CONV1_PRE_RELU [t=15515000]: ch=4, y=22, x=13, val=-1
CONV1_PRE_RELU [t=15515000]: ch=5, y=22, x=13, val=-1
CONV1 [t=15525000]: ch=0, y=22, x=14, val=0
CONV1 [t=15525000]: ch=1, y=22, x=14, val=0
CONV1 [t=15525000]: ch=2, y=22, x=14, val=0
CONV1 [t=15525000]: ch=3, y=22, x=14, val=0
CONV1 [t=15525000]: ch=4, y=22, x=14, val=0
CONV1 [t=15525000]: ch=5, y=22, x=14, val=0
CONV1_PRE_RELU [t=15525000]: ch=0, y=22, x=14, val=-1
CONV1_PRE_RELU [t=15525000]: ch=1, y=22, x=14, val=-1
CONV1_PRE_RELU [t=15525000]: ch=2, y=22, x=14, val=-1
CONV1_PRE_RELU [t=15525000]: ch=3, y=22, x=14, val=-1
CONV1_PRE_RELU [t=15525000]: ch=4, y=22, x=14, val=-1
CONV1_PRE_RELU [t=15525000]: ch=5, y=22, x=14, val=-1
CONV1 [t=15535000]: ch=0, y=22, x=15, val=0
CONV1 [t=15535000]: ch=1, y=22, x=15, val=0
CONV1 [t=15535000]: ch=2, y=22, x=15, val=0
CONV1 [t=15535000]: ch=3, y=22, x=15, val=0
CONV1 [t=15535000]: ch=4, y=22, x=15, val=0
CONV1 [t=15535000]: ch=5, y=22, x=15, val=0
CONV1_PRE_RELU [t=15535000]: ch=0, y=22, x=15, val=-1
CONV1_PRE_RELU [t=15535000]: ch=1, y=22, x=15, val=-1
CONV1_PRE_RELU [t=15535000]: ch=2, y=22, x=15, val=-1
CONV1_PRE_RELU [t=15535000]: ch=3, y=22, x=15, val=-1
CONV1_PRE_RELU [t=15535000]: ch=4, y=22, x=15, val=-1
CONV1_PRE_RELU [t=15535000]: ch=5, y=22, x=15, val=-1
CONV1 [t=15545000]: ch=0, y=22, x=16, val=0
CONV1 [t=15545000]: ch=1, y=22, x=16, val=0
CONV1 [t=15545000]: ch=2, y=22, x=16, val=0
CONV1 [t=15545000]: ch=3, y=22, x=16, val=0
CONV1 [t=15545000]: ch=4, y=22, x=16, val=0
CONV1 [t=15545000]: ch=5, y=22, x=16, val=0
CONV1_PRE_RELU [t=15545000]: ch=0, y=22, x=16, val=-1
CONV1_PRE_RELU [t=15545000]: ch=1, y=22, x=16, val=-1
CONV1_PRE_RELU [t=15545000]: ch=2, y=22, x=16, val=-1
CONV1_PRE_RELU [t=15545000]: ch=3, y=22, x=16, val=-1
CONV1_PRE_RELU [t=15545000]: ch=4, y=22, x=16, val=-1
CONV1_PRE_RELU [t=15545000]: ch=5, y=22, x=16, val=-1
CONV1 [t=15555000]: ch=0, y=22, x=17, val=0
CONV1 [t=15555000]: ch=1, y=22, x=17, val=0
CONV1 [t=15555000]: ch=2, y=22, x=17, val=0
CONV1 [t=15555000]: ch=3, y=22, x=17, val=0
CONV1 [t=15555000]: ch=4, y=22, x=17, val=0
CONV1 [t=15555000]: ch=5, y=22, x=17, val=0
CONV1_PRE_RELU [t=15555000]: ch=0, y=22, x=17, val=-1
CONV1_PRE_RELU [t=15555000]: ch=1, y=22, x=17, val=-1
CONV1_PRE_RELU [t=15555000]: ch=2, y=22, x=17, val=-1
CONV1_PRE_RELU [t=15555000]: ch=3, y=22, x=17, val=-1
CONV1_PRE_RELU [t=15555000]: ch=4, y=22, x=17, val=-1
CONV1_PRE_RELU [t=15555000]: ch=5, y=22, x=17, val=-1
CONV1 [t=15565000]: ch=0, y=22, x=18, val=0
CONV1 [t=15565000]: ch=1, y=22, x=18, val=0
CONV1 [t=15565000]: ch=2, y=22, x=18, val=0
CONV1 [t=15565000]: ch=3, y=22, x=18, val=0
CONV1 [t=15565000]: ch=4, y=22, x=18, val=0
CONV1 [t=15565000]: ch=5, y=22, x=18, val=0
CONV1_PRE_RELU [t=15565000]: ch=0, y=22, x=18, val=-1
CONV1_PRE_RELU [t=15565000]: ch=1, y=22, x=18, val=-1
CONV1_PRE_RELU [t=15565000]: ch=2, y=22, x=18, val=-1
CONV1_PRE_RELU [t=15565000]: ch=3, y=22, x=18, val=-1
CONV1_PRE_RELU [t=15565000]: ch=4, y=22, x=18, val=-1
CONV1_PRE_RELU [t=15565000]: ch=5, y=22, x=18, val=-1
CONV1 [t=15575000]: ch=0, y=22, x=19, val=0
CONV1 [t=15575000]: ch=1, y=22, x=19, val=0
CONV1 [t=15575000]: ch=2, y=22, x=19, val=0
CONV1 [t=15575000]: ch=3, y=22, x=19, val=0
CONV1 [t=15575000]: ch=4, y=22, x=19, val=0
CONV1 [t=15575000]: ch=5, y=22, x=19, val=0
CONV1_PRE_RELU [t=15575000]: ch=0, y=22, x=19, val=-1
CONV1_PRE_RELU [t=15575000]: ch=1, y=22, x=19, val=-1
CONV1_PRE_RELU [t=15575000]: ch=2, y=22, x=19, val=-1
CONV1_PRE_RELU [t=15575000]: ch=3, y=22, x=19, val=-1
CONV1_PRE_RELU [t=15575000]: ch=4, y=22, x=19, val=-1
CONV1_PRE_RELU [t=15575000]: ch=5, y=22, x=19, val=-1
CONV1 [t=15585000]: ch=0, y=22, x=20, val=0
CONV1 [t=15585000]: ch=1, y=22, x=20, val=0
CONV1 [t=15585000]: ch=2, y=22, x=20, val=0
CONV1 [t=15585000]: ch=3, y=22, x=20, val=0
CONV1 [t=15585000]: ch=4, y=22, x=20, val=0
CONV1 [t=15585000]: ch=5, y=22, x=20, val=0
CONV1_PRE_RELU [t=15585000]: ch=0, y=22, x=20, val=-1
CONV1_PRE_RELU [t=15585000]: ch=1, y=22, x=20, val=-1
CONV1_PRE_RELU [t=15585000]: ch=2, y=22, x=20, val=-1
CONV1_PRE_RELU [t=15585000]: ch=3, y=22, x=20, val=-1
CONV1_PRE_RELU [t=15585000]: ch=4, y=22, x=20, val=-1
CONV1_PRE_RELU [t=15585000]: ch=5, y=22, x=20, val=-1
CONV1 [t=15595000]: ch=0, y=22, x=21, val=0
CONV1 [t=15595000]: ch=1, y=22, x=21, val=0
CONV1 [t=15595000]: ch=2, y=22, x=21, val=0
CONV1 [t=15595000]: ch=3, y=22, x=21, val=0
CONV1 [t=15595000]: ch=4, y=22, x=21, val=0
CONV1 [t=15595000]: ch=5, y=22, x=21, val=0
CONV1_PRE_RELU [t=15595000]: ch=0, y=22, x=21, val=-1
CONV1_PRE_RELU [t=15595000]: ch=1, y=22, x=21, val=-1
CONV1_PRE_RELU [t=15595000]: ch=2, y=22, x=21, val=-1
CONV1_PRE_RELU [t=15595000]: ch=3, y=22, x=21, val=-1
CONV1_PRE_RELU [t=15595000]: ch=4, y=22, x=21, val=-1
CONV1_PRE_RELU [t=15595000]: ch=5, y=22, x=21, val=-1
CONV1 [t=15605000]: ch=0, y=22, x=22, val=0
CONV1 [t=15605000]: ch=1, y=22, x=22, val=0
CONV1 [t=15605000]: ch=2, y=22, x=22, val=0
CONV1 [t=15605000]: ch=3, y=22, x=22, val=0
CONV1 [t=15605000]: ch=4, y=22, x=22, val=0
CONV1 [t=15605000]: ch=5, y=22, x=22, val=0
CONV1_PRE_RELU [t=15605000]: ch=0, y=22, x=22, val=-1
CONV1_PRE_RELU [t=15605000]: ch=1, y=22, x=22, val=-1
CONV1_PRE_RELU [t=15605000]: ch=2, y=22, x=22, val=-1
CONV1_PRE_RELU [t=15605000]: ch=3, y=22, x=22, val=-1
CONV1_PRE_RELU [t=15605000]: ch=4, y=22, x=22, val=-1
CONV1_PRE_RELU [t=15605000]: ch=5, y=22, x=22, val=-1
CONV1 [t=15615000]: ch=0, y=22, x=23, val=0
CONV1 [t=15615000]: ch=1, y=22, x=23, val=0
CONV1 [t=15615000]: ch=2, y=22, x=23, val=0
CONV1 [t=15615000]: ch=3, y=22, x=23, val=0
CONV1 [t=15615000]: ch=4, y=22, x=23, val=0
CONV1 [t=15615000]: ch=5, y=22, x=23, val=0
CONV1_PRE_RELU [t=15615000]: ch=0, y=22, x=23, val=-1
CONV1_PRE_RELU [t=15615000]: ch=1, y=22, x=23, val=-1
CONV1_PRE_RELU [t=15615000]: ch=2, y=22, x=23, val=-1
CONV1_PRE_RELU [t=15615000]: ch=3, y=22, x=23, val=-1
CONV1_PRE_RELU [t=15615000]: ch=4, y=22, x=23, val=-1
CONV1_PRE_RELU [t=15615000]: ch=5, y=22, x=23, val=-1
CONV1 [t=15625000]: ch=0, y=23, x=0, val=0
CONV1 [t=15625000]: ch=1, y=23, x=0, val=0
CONV1 [t=15625000]: ch=2, y=23, x=0, val=0
CONV1 [t=15625000]: ch=3, y=23, x=0, val=0
CONV1 [t=15625000]: ch=4, y=23, x=0, val=0
CONV1 [t=15625000]: ch=5, y=23, x=0, val=0
CONV1_PRE_RELU [t=15625000]: ch=0, y=23, x=0, val=-1
CONV1_PRE_RELU [t=15625000]: ch=1, y=23, x=0, val=-1
CONV1_PRE_RELU [t=15625000]: ch=2, y=23, x=0, val=-1
CONV1_PRE_RELU [t=15625000]: ch=3, y=23, x=0, val=-1
CONV1_PRE_RELU [t=15625000]: ch=4, y=23, x=0, val=-1
CONV1_PRE_RELU [t=15625000]: ch=5, y=23, x=0, val=-1
CONV1 [t=15675000]: ch=0, y=23, x=1, val=0
CONV1 [t=15675000]: ch=1, y=23, x=1, val=0
CONV1 [t=15675000]: ch=2, y=23, x=1, val=0
CONV1 [t=15675000]: ch=3, y=23, x=1, val=0
CONV1 [t=15675000]: ch=4, y=23, x=1, val=0
CONV1 [t=15675000]: ch=5, y=23, x=1, val=0
CONV1_PRE_RELU [t=15675000]: ch=0, y=23, x=1, val=-1
CONV1_PRE_RELU [t=15675000]: ch=1, y=23, x=1, val=-1
CONV1_PRE_RELU [t=15675000]: ch=2, y=23, x=1, val=-1
CONV1_PRE_RELU [t=15675000]: ch=3, y=23, x=1, val=-1
CONV1_PRE_RELU [t=15675000]: ch=4, y=23, x=1, val=-1
CONV1_PRE_RELU [t=15675000]: ch=5, y=23, x=1, val=-1
CONV1 [t=15685000]: ch=0, y=23, x=2, val=0
CONV1 [t=15685000]: ch=1, y=23, x=2, val=0
CONV1 [t=15685000]: ch=2, y=23, x=2, val=0
CONV1 [t=15685000]: ch=3, y=23, x=2, val=0
CONV1 [t=15685000]: ch=4, y=23, x=2, val=0
CONV1 [t=15685000]: ch=5, y=23, x=2, val=0
CONV1_PRE_RELU [t=15685000]: ch=0, y=23, x=2, val=-1
CONV1_PRE_RELU [t=15685000]: ch=1, y=23, x=2, val=-1
CONV1_PRE_RELU [t=15685000]: ch=2, y=23, x=2, val=-1
CONV1_PRE_RELU [t=15685000]: ch=3, y=23, x=2, val=-1
CONV1_PRE_RELU [t=15685000]: ch=4, y=23, x=2, val=-1
CONV1_PRE_RELU [t=15685000]: ch=5, y=23, x=2, val=-1
CONV1 [t=15695000]: ch=0, y=23, x=3, val=0
CONV1 [t=15695000]: ch=1, y=23, x=3, val=0
CONV1 [t=15695000]: ch=2, y=23, x=3, val=0
CONV1 [t=15695000]: ch=3, y=23, x=3, val=0
CONV1 [t=15695000]: ch=4, y=23, x=3, val=0
CONV1 [t=15695000]: ch=5, y=23, x=3, val=0
CONV1_PRE_RELU [t=15695000]: ch=0, y=23, x=3, val=-1
CONV1_PRE_RELU [t=15695000]: ch=1, y=23, x=3, val=-1
CONV1_PRE_RELU [t=15695000]: ch=2, y=23, x=3, val=-1
CONV1_PRE_RELU [t=15695000]: ch=3, y=23, x=3, val=-1
CONV1_PRE_RELU [t=15695000]: ch=4, y=23, x=3, val=-1
CONV1_PRE_RELU [t=15695000]: ch=5, y=23, x=3, val=-1
POOL1 [t=15695000]: ch=0, y=11, x=0, val=0
POOL1 [t=15695000]: ch=1, y=11, x=0, val=0
POOL1 [t=15695000]: ch=2, y=11, x=0, val=0
POOL1 [t=15695000]: ch=3, y=11, x=0, val=0
POOL1 [t=15695000]: ch=4, y=11, x=0, val=0
POOL1 [t=15695000]: ch=5, y=11, x=0, val=0
CONV1 [t=15705000]: ch=0, y=23, x=4, val=0
CONV1 [t=15705000]: ch=1, y=23, x=4, val=0
CONV1 [t=15705000]: ch=2, y=23, x=4, val=0
CONV1 [t=15705000]: ch=3, y=23, x=4, val=0
CONV1 [t=15705000]: ch=4, y=23, x=4, val=0
CONV1 [t=15705000]: ch=5, y=23, x=4, val=0
CONV1_PRE_RELU [t=15705000]: ch=0, y=23, x=4, val=-1
CONV1_PRE_RELU [t=15705000]: ch=1, y=23, x=4, val=-1
CONV1_PRE_RELU [t=15705000]: ch=2, y=23, x=4, val=-1
CONV1_PRE_RELU [t=15705000]: ch=3, y=23, x=4, val=-1
CONV1_PRE_RELU [t=15705000]: ch=4, y=23, x=4, val=-1
CONV1_PRE_RELU [t=15705000]: ch=5, y=23, x=4, val=-1
CONV1 [t=15715000]: ch=0, y=23, x=5, val=0
CONV1 [t=15715000]: ch=1, y=23, x=5, val=0
CONV1 [t=15715000]: ch=2, y=23, x=5, val=0
CONV1 [t=15715000]: ch=3, y=23, x=5, val=0
CONV1 [t=15715000]: ch=4, y=23, x=5, val=0
CONV1 [t=15715000]: ch=5, y=23, x=5, val=0
CONV1_PRE_RELU [t=15715000]: ch=0, y=23, x=5, val=-1
CONV1_PRE_RELU [t=15715000]: ch=1, y=23, x=5, val=-1
CONV1_PRE_RELU [t=15715000]: ch=2, y=23, x=5, val=-1
CONV1_PRE_RELU [t=15715000]: ch=3, y=23, x=5, val=-1
CONV1_PRE_RELU [t=15715000]: ch=4, y=23, x=5, val=-1
CONV1_PRE_RELU [t=15715000]: ch=5, y=23, x=5, val=-1
POOL1 [t=15715000]: ch=0, y=11, x=1, val=0
POOL1 [t=15715000]: ch=1, y=11, x=1, val=0
POOL1 [t=15715000]: ch=2, y=11, x=1, val=0
POOL1 [t=15715000]: ch=3, y=11, x=1, val=0
POOL1 [t=15715000]: ch=4, y=11, x=1, val=0
POOL1 [t=15715000]: ch=5, y=11, x=1, val=0
CONV1 [t=15725000]: ch=0, y=23, x=6, val=0
CONV1 [t=15725000]: ch=1, y=23, x=6, val=0
CONV1 [t=15725000]: ch=2, y=23, x=6, val=0
CONV1 [t=15725000]: ch=3, y=23, x=6, val=0
CONV1 [t=15725000]: ch=4, y=23, x=6, val=0
CONV1 [t=15725000]: ch=5, y=23, x=6, val=0
CONV1_PRE_RELU [t=15725000]: ch=0, y=23, x=6, val=-1
CONV1_PRE_RELU [t=15725000]: ch=1, y=23, x=6, val=-1
CONV1_PRE_RELU [t=15725000]: ch=2, y=23, x=6, val=-1
CONV1_PRE_RELU [t=15725000]: ch=3, y=23, x=6, val=-1
CONV1_PRE_RELU [t=15725000]: ch=4, y=23, x=6, val=-1
CONV1_PRE_RELU [t=15725000]: ch=5, y=23, x=6, val=-1
CONV1 [t=15735000]: ch=0, y=23, x=7, val=0
CONV1 [t=15735000]: ch=1, y=23, x=7, val=0
CONV1 [t=15735000]: ch=2, y=23, x=7, val=0
CONV1 [t=15735000]: ch=3, y=23, x=7, val=0
CONV1 [t=15735000]: ch=4, y=23, x=7, val=0
CONV1 [t=15735000]: ch=5, y=23, x=7, val=0
CONV1_PRE_RELU [t=15735000]: ch=0, y=23, x=7, val=15
CONV1_PRE_RELU [t=15735000]: ch=1, y=23, x=7, val=15
CONV1_PRE_RELU [t=15735000]: ch=2, y=23, x=7, val=-1
CONV1_PRE_RELU [t=15735000]: ch=3, y=23, x=7, val=-1
CONV1_PRE_RELU [t=15735000]: ch=4, y=23, x=7, val=15
CONV1_PRE_RELU [t=15735000]: ch=5, y=23, x=7, val=-1
POOL1 [t=15735000]: ch=0, y=11, x=2, val=0
POOL1 [t=15735000]: ch=1, y=11, x=2, val=0
POOL1 [t=15735000]: ch=2, y=11, x=2, val=0
POOL1 [t=15735000]: ch=3, y=11, x=2, val=0
POOL1 [t=15735000]: ch=4, y=11, x=2, val=0
POOL1 [t=15735000]: ch=5, y=11, x=2, val=0
CONV1 [t=15745000]: ch=0, y=23, x=8, val=0
CONV1 [t=15745000]: ch=1, y=23, x=8, val=0
CONV1 [t=15745000]: ch=2, y=23, x=8, val=0
CONV1 [t=15745000]: ch=3, y=23, x=8, val=0
CONV1 [t=15745000]: ch=4, y=23, x=8, val=0
CONV1 [t=15745000]: ch=5, y=23, x=8, val=0
CONV1_PRE_RELU [t=15745000]: ch=0, y=23, x=8, val=-1
CONV1_PRE_RELU [t=15745000]: ch=1, y=23, x=8, val=-1
CONV1_PRE_RELU [t=15745000]: ch=2, y=23, x=8, val=15
CONV1_PRE_RELU [t=15745000]: ch=3, y=23, x=8, val=15
CONV1_PRE_RELU [t=15745000]: ch=4, y=23, x=8, val=-1
CONV1_PRE_RELU [t=15745000]: ch=5, y=23, x=8, val=15
CONV1 [t=15755000]: ch=0, y=23, x=9, val=15
CONV1 [t=15755000]: ch=1, y=23, x=9, val=15
CONV1 [t=15755000]: ch=2, y=23, x=9, val=0
CONV1 [t=15755000]: ch=3, y=23, x=9, val=0
CONV1 [t=15755000]: ch=4, y=23, x=9, val=15
CONV1 [t=15755000]: ch=5, y=23, x=9, val=0
CONV1_PRE_RELU [t=15755000]: ch=0, y=23, x=9, val=-1
CONV1_PRE_RELU [t=15755000]: ch=1, y=23, x=9, val=-1
CONV1_PRE_RELU [t=15755000]: ch=2, y=23, x=9, val=-1
CONV1_PRE_RELU [t=15755000]: ch=3, y=23, x=9, val=-1
CONV1_PRE_RELU [t=15755000]: ch=4, y=23, x=9, val=-1
CONV1_PRE_RELU [t=15755000]: ch=5, y=23, x=9, val=-1
POOL1 [t=15755000]: ch=0, y=11, x=3, val=0
POOL1 [t=15755000]: ch=1, y=11, x=3, val=0
POOL1 [t=15755000]: ch=2, y=11, x=3, val=0
POOL1 [t=15755000]: ch=3, y=11, x=3, val=0
POOL1 [t=15755000]: ch=4, y=11, x=3, val=0
POOL1 [t=15755000]: ch=5, y=11, x=3, val=0
CONV1 [t=15765000]: ch=0, y=23, x=10, val=0
CONV1 [t=15765000]: ch=1, y=23, x=10, val=0
CONV1 [t=15765000]: ch=2, y=23, x=10, val=15
CONV1 [t=15765000]: ch=3, y=23, x=10, val=15
CONV1 [t=15765000]: ch=4, y=23, x=10, val=0
CONV1 [t=15765000]: ch=5, y=23, x=10, val=15
CONV1_PRE_RELU [t=15765000]: ch=0, y=23, x=10, val=-1
CONV1_PRE_RELU [t=15765000]: ch=1, y=23, x=10, val=-1
CONV1_PRE_RELU [t=15765000]: ch=2, y=23, x=10, val=-1
CONV1_PRE_RELU [t=15765000]: ch=3, y=23, x=10, val=-1
CONV1_PRE_RELU [t=15765000]: ch=4, y=23, x=10, val=-1
CONV1_PRE_RELU [t=15765000]: ch=5, y=23, x=10, val=-1
CONV1 [t=15775000]: ch=0, y=23, x=11, val=0
CONV1 [t=15775000]: ch=1, y=23, x=11, val=0
CONV1 [t=15775000]: ch=2, y=23, x=11, val=0
CONV1 [t=15775000]: ch=3, y=23, x=11, val=0
CONV1 [t=15775000]: ch=4, y=23, x=11, val=0
CONV1 [t=15775000]: ch=5, y=23, x=11, val=0
CONV1_PRE_RELU [t=15775000]: ch=0, y=23, x=11, val=-1
CONV1_PRE_RELU [t=15775000]: ch=1, y=23, x=11, val=-1
CONV1_PRE_RELU [t=15775000]: ch=2, y=23, x=11, val=-1
CONV1_PRE_RELU [t=15775000]: ch=3, y=23, x=11, val=-1
CONV1_PRE_RELU [t=15775000]: ch=4, y=23, x=11, val=-1
CONV1_PRE_RELU [t=15775000]: ch=5, y=23, x=11, val=-1
POOL1 [t=15775000]: ch=0, y=11, x=4, val=15
POOL1 [t=15775000]: ch=1, y=11, x=4, val=15
POOL1 [t=15775000]: ch=2, y=11, x=4, val=15
POOL1 [t=15775000]: ch=3, y=11, x=4, val=15
POOL1 [t=15775000]: ch=4, y=11, x=4, val=15
